State,Date,Total,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,dayofweek,month,week
Alabama,2020-11-22,124645965,94058186.0,32459420.0,53017864.0,88129142.0,3284024.7494734796,6,11,47
Arizona,2020-11-22,126324975,124645965.0,58341572.0,104943497.0,97841056.71428572,4041540.2222596556,6,11,47
Arizona,2020-11-29,119295868,126324975.0,218627512.0,521507022.0,83650821.85714285,4121760.124455642,6,11,48
Mississippi,2020-11-29,74642425,119295868.0,66592957.0,64469135.0,84800745.85714285,1738071.635355403,6,11,48
Minnesota,2020-11-29,90436876,74642425.0,12776668.0,94588919.0,95895061.28571428,1993620.9539164547,6,11,48
Michigan,2020-11-29,171246211,90436876.0,41861134.0,67064477.0,114378643.71428572,2651836.786921097,6,11,48
Massachusetts,2020-11-29,105979943,171246211.0,94058186.0,78777516.0,116081751.85714285,1882438.7041021723,6,11,48
Maryland,2020-11-29,97386230,105979943.0,124645965.0,10874180.0,112187504.0,1883024.303020627,6,11,48
Maine,2020-11-29,26273516,97386230.0,126324975.0,37326193.0,97894438.42857143,672630.957255548,6,11,48
Louisiana,2020-11-29,99539467,26273516.0,119295868.0,168158835.0,95072095.42857143,2687585.6886313558,6,11,48
Kentucky,2020-11-29,98671875,99539467.0,74642425.0,112227700.0,98504874.0,1951784.855940021,6,11,48
Kansas,2020-11-29,51187350,98671875.0,90436876.0,49897854.0,92897798.85714285,1121252.4297421263,6,11,48
Iowa,2020-11-29,61554063,51187350.0,171246211.0,539488248.0,77227492.0,2001329.358157782,6,11,48
Indiana,2020-11-29,128159889,61554063.0,105979943.0,152893006.0,80396055.71428572,2409023.764129914,6,11,48
Illinois,2020-11-29,176420194,128159889.0,97386230.0,16721167.0,91686622.0,4933420.572142347,6,11,48
Georgia,2020-11-29,216485518,176420194.0,26273516.0,111742859.0,118859765.14285715,4233133.389140577,6,11,48
Florida,2020-11-29,373685633,216485518.0,99539467.0,115585928.0,158023503.14285713,17516479.562625684,6,11,48
Connecticut,2020-11-29,53722581,373685633.0,98671875.0,14731990.0,151602175.42857143,1608682.6470797118,6,11,48
Colorado,2020-11-29,94796796,53722581.0,51187350.0,85284485.0,157832096.2857143,3808140.0081728245,6,11,48
California,2020-11-29,471884849,94796796.0,61554063.0,222840501.0,216450780.0,21510774.45345048,6,11,48
Missouri,2020-11-29,109778471,471884849.0,128159889.0,210278428.0,213824863.14285713,2592753.279807463,6,11,48
Nebraska,2020-11-29,34296044,109778471.0,176420194.0,257463053.0,193521413.14285713,1107045.8273748655,6,11,48
Nevada,2020-11-29,53400289,34296044.0,216485518.0,41377705.0,170223523.2857143,2369372.764011463,6,11,48
New Hampshire,2020-11-29,32125005,53400289.0,373685633.0,32459420.0,121429147.85714285,457561.9589382018,6,11,48
Wyoming,2020-11-29,11916096,32125005.0,53722581.0,58341572.0,115456792.85714285,423689.2556496477,6,11,48
Wisconsin,2020-11-29,90350458,11916096.0,94796796.0,218627512.0,114821601.71428572,2171790.9654507865,6,11,48
West Virginia,2020-11-29,40189419,90350458.0,471884849.0,66592957.0,53150826.0,1012706.4651993638,6,11,48
Washington,2020-11-29,105174025,40189419.0,109778471.0,12776668.0,52493048.0,2501396.8080186956,6,11,48
Virginia,2020-11-29,163619179,105174025.0,34296044.0,41861134.0,70967781.57142857,2001537.2312429526,6,11,48
Vermont,2020-11-29,10819020,163619179.0,53400289.0,94058186.0,64884743.14285714,144638.35093142345,6,11,48
Utah,2020-11-29,46779680,10819020.0,32125005.0,124645965.0,66978268.14285714,1151085.1398572437,6,11,48
Texas,2020-11-29,496499365,46779680.0,11916096.0,126324975.0,136204449.42857143,16596451.718968542,6,11,48
Tennessee,2020-11-29,145806795,496499365.0,90350458.0,119295868.0,144126783.2857143,2407777.655239779,6,11,48
South Dakota,2020-11-29,15436615,145806795.0,40189419.0,74642425.0,140590668.42857143,546980.6662308347,6,11,48
South Carolina,2020-11-29,106117751,15436615.0,105174025.0,90436876.0,140725486.42857143,1990816.706992229,6,11,48
Rhode Island,2020-11-29,15360322,106117751.0,163619179.0,171246211.0,119545649.71428572,506244.40958647995,6,11,48
Pennsylvania,2020-11-29,210388605,15360322.0,10819020.0,105979943.0,148055590.42857143,4293083.329460062,6,11,48
Oregon,2020-11-29,62889298,210388605.0,46779680.0,97386230.0,150356964.42857143,1419422.382589589,6,11,48
Oklahoma,2020-11-29,81307554,62889298.0,496499365.0,26273516.0,91043848.57142857,2424729.8137650546,6,11,48
Ohio,2020-11-29,206662430,81307554.0,145806795.0,99539467.0,99737510.71428572,5289749.170626402,6,11,48
North Carolina,2020-11-29,195949554,206662430.0,15436615.0,98671875.0,125525073.42857143,4629798.850753504,6,11,48
New York,2020-11-29,260037359,195949554.0,106117751.0,51187350.0,147513588.85714287,6587701.706709149,6,11,48
New Mexico,2020-11-29,36433805,260037359.0,15360322.0,61554063.0,150524086.42857143,2137688.972056138,6,11,48
Alabama,2020-11-29,118491656,36433805.0,210388605.0,128159889.0,137395950.85714287,2275541.1893431563,6,11,48
Arkansas,2020-11-29,62518778,118491656.0,62889298.0,176420194.0,137343019.42857143,1333451.7487047391,6,11,48
Wisconsin,2020-12-06,88707905,62518778.0,81307554.0,216485518.0,138400212.42857143,2287869.1873552743,6,12,49
Arizona,2020-12-06,118392564,88707905.0,206662430.0,373685633.0,125790231.57142857,4289603.193022997,6,12,49
New Mexico,2020-12-06,37379119,118392564.0,195949554.0,53722581.0,103137312.28571428,2100193.8685287843,6,12,49
New York,2020-12-06,237551612,37379119.0,260037359.0,94796796.0,99925062.71428572,8402800.283687392,6,12,49
North Carolina,2020-12-06,195796595,237551612.0,36433805.0,471884849.0,122691175.57142857,5632698.613596904,6,12,49
Ohio,2020-12-06,203933466,195796595.0,118491656.0,109778471.0,134897148.42857143,6580801.972415711,6,12,49
Oklahoma,2020-12-06,80958930,203933466.0,62518778.0,34296044.0,137531455.85714287,2395647.1373123145,6,12,49
Oregon,2020-12-06,64691824,80958930.0,88707905.0,53400289.0,134100587.14285715,1435079.646375945,6,12,49
Pennsylvania,2020-12-06,199752213,64691824.0,118392564.0,32125005.0,145723394.14285713,6043500.263556036,6,12,49
Rhode Island,2020-12-06,14258437,199752213.0,37379119.0,11916096.0,142420439.57142857,508080.17121526715,6,12,49
South Carolina,2020-12-06,104097292,14258437.0,237551612.0,90350458.0,123355536.71428572,2472858.723967883,6,12,49
South Dakota,2020-12-06,15634339,104097292.0,195796595.0,40189419.0,97618071.57142857,538460.1637057712,6,12,49
Tennessee,2020-12-06,141511500,15634339.0,203933466.0,105174025.0,88700647.85714285,3618962.317872009,6,12,49
Texas,2020-12-06,486652318,141511500.0,80958930.0,163619179.0,146656846.14285713,17351715.843550835,6,12,49
Utah,2020-12-06,45529948,486652318.0,64691824.0,10819020.0,143919435.2857143,1474033.82598157,6,12,49
Vermont,2020-12-06,10650734,45529948.0,199752213.0,46779680.0,116904938.28571428,131407.91402191002,6,12,49
Virginia,2020-12-06,159632428,10650734.0,14258437.0,496499365.0,137672651.2857143,2863341.767856037,6,12,49
Washington,2020-12-06,107995295,159632428.0,104097292.0,145806795.0,138229508.85714287,2458790.22171348,6,12,49
West Virginia,2020-12-06,40731935,107995295.0,15634339.0,15436615.0,141814879.7142857,1070729.733901549,6,12,49
New Hampshire,2020-12-06,30924507,40731935.0,141511500.0,106117751.0,126016737.85714285,587042.4220977286,6,12,49
Nevada,2020-12-06,53808329,30924507.0,486652318.0,15360322.0,64181882.28571428,2664318.0146610015,6,12,49
Nebraska,2020-12-06,34976906,53808329.0,45529948.0,210388605.0,62674304.85714286,1117896.5467839756,6,12,49
Missouri,2020-12-06,108184374,34976906.0,10650734.0,62889298.0,76607682.0,2661044.206201419,6,12,49
Arkansas,2020-12-06,60541396,108184374.0,159632428.0,81307554.0,62451820.28571428,1450437.6838044722,6,12,49
California,2020-12-06,479476192,60541396.0,107995295.0,206662430.0,115520519.85714285,21977947.57688587,6,12,49
Colorado,2020-12-06,97886273,479476192.0,40731935.0,195949554.0,123685425.28571428,3734860.470242798,6,12,49
Connecticut,2020-12-06,50343532,97886273.0,30924507.0,260037359.0,126459571.71428572,1600162.6667455544,6,12,49
Florida,2020-12-06,386563175,50343532.0,53808329.0,36433805.0,173995978.2857143,18543307.996622536,6,12,49
Georgia,2020-12-06,208040534,386563175.0,34976906.0,118491656.0,198719353.7142857,6737772.826055992,6,12,49
Illinois,2020-12-06,177749653,208040534.0,108184374.0,62518778.0,208657250.7142857,5173064.929012303,6,12,49
Indiana,2020-12-06,122077377,177749653.0,60541396.0,88707905.0,217448105.14285713,3528572.3355129687,6,12,49
Wyoming,2020-12-06,12267039,122077377.0,479476192.0,118392564.0,150703940.42857143,374789.8765271541,6,12,49
Iowa,2020-12-06,65202298,12267039.0,97886273.0,37379119.0,146034801.14285713,1913467.1974481156,6,12,49
Kentucky,2020-12-06,96239479,65202298.0,50343532.0,237551612.0,152591365.0,2423779.938794007,6,12,49
Louisiana,2020-12-06,100212642,96239479.0,386563175.0,195796595.0,111684146.0,3094505.1174968714,6,12,49
Maine,2020-12-06,25819043,100212642.0,208040534.0,203933466.0,85652504.42857143,437923.0601816887,6,12,49
Maryland,2020-12-06,87783075,25819043.0,177749653.0,80958930.0,72800136.14285715,3410346.333011729,6,12,49
Massachusetts,2020-12-06,100040170,87783075.0,122077377.0,64691824.0,69651963.71428572,2645152.237881048,6,12,49
Michigan,2020-12-06,167074284,100040170.0,12267039.0,199752213.0,91767284.42857143,3062323.8933193916,6,12,49
Minnesota,2020-12-06,88823001,167074284.0,65202298.0,14258437.0,95141670.57142857,2162468.0596603043,6,12,49
Mississippi,2020-12-06,72702237,88823001.0,96239479.0,104097292.0,91779207.42857143,2258266.1073252982,6,12,49
Kansas,2020-12-06,50030283,72702237.0,100212642.0,15634339.0,84610299.0,1124296.6372109386,6,12,49
Alabama,2020-12-06,116104621,50030283.0,25819043.0,141511500.0,97508238.71428572,2764813.243389182,6,12,49
Wisconsin,2020-12-13,91542956,116104621.0,87783075.0,486652318.0,98045364.57142857,1950811.0928445405,6,12,50
Arizona,2020-12-13,120157853,91542956.0,100040170.0,45529948.0,100919319.28571428,4423147.572377978,6,12,50
New Mexico,2020-12-13,39015532,120157853.0,167074284.0,10650734.0,82625211.85714285,2042157.7973594212,6,12,50
New York,2020-12-13,254187772,39015532.0,88823001.0,159632428.0,106248750.57142857,8380138.730589352,6,12,50
North Carolina,2020-12-13,201006438,254187772.0,72702237.0,107995295.0,124577922.14285715,5373058.3412904935,6,12,50
Ohio,2020-12-13,212194947,201006438.0,50030283.0,40731935.0,147744302.7142857,6580810.694394092,6,12,50
Oklahoma,2020-12-13,82702750,212194947.0,116104621.0,30924507.0,142972606.85714287,2246977.2982604383,6,12,50
Oregon,2020-12-13,64893024,82702750.0,91542956.0,53808329.0,139165473.7142857,1421422.6467618977,6,12,50
Pennsylvania,2020-12-13,215637351,64893024.0,120157853.0,34976906.0,152805402.0,6389611.578730494,6,12,50
Rhode Island,2020-12-13,14656353,215637351.0,39015532.0,108184374.0,149325519.2857143,497163.9753950038,6,12,50
New Hampshire,2020-12-13,31861670,14656353.0,254187772.0,60541396.0,117564647.57142857,584285.1818718611,6,12,50
South Dakota,2020-12-13,16783125,31861670.0,201006438.0,479476192.0,91247031.42857143,568255.1438899392,6,12,50
Texas,2020-12-13,509601474,16783125.0,212194947.0,97886273.0,133733678.14285715,17072596.368441526,6,12,50
Utah,2020-12-13,47701087,509601474.0,82702750.0,50343532.0,128733440.57142857,1393992.3923300358,6,12,50
Vermont,2020-12-13,10595475,47701087.0,64893024.0,386563175.0,120976647.85714285,141823.3617714691,6,12,50
Virginia,2020-12-13,162737264,10595475.0,215637351.0,208040534.0,113419492.57142857,2928159.794815682,6,12,50
Washington,2020-12-13,109944087,162737264.0,14656353.0,177749653.0,127032026.0,2156256.1687666685,6,12,50
West Virginia,2020-12-13,41513427,109944087.0,31861670.0,122077377.0,128410848.42857143,1069184.6035939304,6,12,50
Wyoming,2020-12-13,12499163,41513427.0,16783125.0,12267039.0,127798853.85714285,373896.6998494195,6,12,50
Alabama,2020-12-13,116502691,12499163.0,509601474.0,65202298.0,71641884.85714285,2973573.952727473,6,12,50
Tennessee,2020-12-13,146091196,116502691.0,47701087.0,96239479.0,85697614.71428572,3634758.1239894144,6,12,50
Nevada,2020-12-13,55848431,146091196.0,10595475.0,100212642.0,92162322.71428572,2601218.768605686,6,12,50
South Carolina,2020-12-13,107007214,55848431.0,162737264.0,25819043.0,84200887.0,2444283.3179136235,6,12,50
Missouri,2020-12-13,111915490,107007214.0,109944087.0,87783075.0,84482516.0,2649219.891340678,6,12,50
Nebraska,2020-12-13,35539177,111915490.0,41513427.0,100040170.0,83629051.71428572,1068775.2346391447,6,12,50
California,2020-12-13,487555072,35539177.0,12499163.0,167074284.0,151494181.57142857,19711295.69194413,6,12,50
Colorado,2020-12-13,102075751,487555072.0,116502691.0,88823001.0,149433190.14285713,3750070.3111519394,6,12,50
Connecticut,2020-12-13,51911248,102075751.0,146091196.0,72702237.0,135978911.85714287,1576982.2186183285,6,12,50
Florida,2020-12-13,392477293,51911248.0,55848431.0,50030283.0,184068749.2857143,18718378.951645553,6,12,50
Georgia,2020-12-13,215266327,392477293.0,107007214.0,116104621.0,199534336.85714287,6655950.729605242,6,12,50
Illinois,2020-12-13,185424146,215266327.0,111915490.0,91542956.0,210035573.42857143,4902742.697836373,6,12,50
Indiana,2020-12-13,128019493,185424146.0,35539177.0,120157853.0,223247047.14285713,3508594.6966101415,6,12,50
Iowa,2020-12-13,64664951,128019493.0,487555072.0,39015532.0,162834172.7142857,1878969.7011230194,6,12,50
Arkansas,2020-12-13,62551318,64664951.0,102075751.0,254187772.0,157187825.14285713,1447217.196782348,6,12,50
Mississippi,2020-12-13,73894361,62551318.0,51911248.0,201006438.0,160328269.85714287,2385744.18033371,6,12,50
Kentucky,2020-12-13,98495215,73894361.0,392477293.0,212194947.0,118330830.14285715,2449719.5501657827,6,12,50
Louisiana,2020-12-13,103283351,98495215.0,215266327.0,82702750.0,102333262.14285715,3094245.101068086,6,12,50
Maine,2020-12-13,26552093,103283351.0,185424146.0,64893024.0,79637254.57142857,423798.114710901,6,12,50
Maryland,2020-12-13,94176748,26552093.0,128019493.0,215637351.0,74802576.71428572,3410743.0903413286,6,12,50
Massachusetts,2020-12-13,105601030,94176748.0,64664951.0,14656353.0,80650588.0,2670226.804736848,6,12,50
Michigan,2020-12-13,170268476,105601030.0,62551318.0,31861670.0,96038753.42857143,2958421.564676242,6,12,50
Minnesota,2020-12-13,91835639,170268476.0,73894361.0,16783125.0,98601793.14285715,1865914.0679232206,6,12,50
Kansas,2020-12-13,51776970,91835639.0,98495215.0,509601474.0,91927758.14285715,1088319.9637389153,6,12,50
Kentucky,2020-12-20,100865902,51776970.0,103283351.0,47701087.0,91582408.28571428,2368890.0975001636,6,12,51
Louisiana,2020-12-20,103692118,100865902.0,26552093.0,10595475.0,102602411.85714285,3044872.790054917,6,12,51
Maine,2020-12-20,27075289,103692118.0,94176748.0,162737264.0,93016489.14285715,461094.2497591373,6,12,51
Mississippi,2020-12-20,75204508,27075289.0,105601030.0,109944087.0,88674128.85714285,2381671.1033318546,6,12,51
Massachusetts,2020-12-20,107378984,75204508.0,170268476.0,41513427.0,79689915.71428572,2447445.861793872,6,12,51
Michigan,2020-12-20,179747536,107378984.0,91835639.0,12499163.0,92248758.14285715,4224458.35545695,6,12,51
Kansas,2020-12-20,52936446,179747536.0,51776970.0,116502691.0,92414397.57142857,1034101.2487145036,6,12,51
Minnesota,2020-12-20,97675929,52936446.0,100865902.0,146091196.0,91958687.14285715,2973742.2900953046,6,12,51
Maryland,2020-12-20,97236200,97675929.0,103692118.0,55848431.0,91036413.14285715,3496515.2679469734,6,12,51
Iowa,2020-12-20,67615055,97236200.0,27075289.0,107007214.0,96827808.28571428,2080815.6479685812,6,12,51
Connecticut,2020-12-20,53144300,67615055.0,75204508.0,111915490.0,93676350.0,1285414.4619192053,6,12,51
Illinois,2020-12-20,191245120,53144300.0,107378984.0,35539177.0,105657226.57142857,5655210.310957109,6,12,51
Georgia,2020-12-20,226573997,191245120.0,179747536.0,487555072.0,112346721.0,7205271.403743154,6,12,51
Florida,2020-12-20,418158147,226573997.0,52936446.0,102075751.0,164521249.7142857,18694182.72678539,6,12,51
Colorado,2020-12-20,104443758,418158147.0,97675929.0,51911248.0,165488082.42857143,3783709.4145842977,6,12,51
California,2020-12-20,505770196,104443758.0,97236200.0,392477293.0,223850081.85714287,18201439.009591766,6,12,51
Arkansas,2020-12-20,63362785,505770196.0,67615055.0,215266327.0,223242614.7142857,1293217.6414817774,6,12,51
Arizona,2020-12-20,123308776,63362785.0,53144300.0,185424146.0,233266111.2857143,4409022.828544997,6,12,51
Alabama,2020-12-20,122244236,123308776.0,191245120.0,128019493.0,223408842.14285713,3156375.830985931,6,12,51
Indiana,2020-12-20,133118911,122244236.0,226573997.0,64664951.0,210058115.57142857,3854418.276404497,6,12,51
Nebraska,2020-12-20,37398970,133118911.0,418158147.0,62551318.0,155663947.42857143,1216558.3541626327,6,12,51
Wyoming,2020-12-20,12978665,37398970.0,104443758.0,73894361.0,142597505.57142857,417942.4459567204,6,12,51
New Hampshire,2020-12-20,32669917,12978665.0,505770196.0,98495215.0,75011751.42857143,557439.4387061521,6,12,51
Wisconsin,2020-12-20,96028971,32669917.0,63362785.0,103283351.0,79678349.42857143,2403940.329655451,6,12,51
West Virginia,2020-12-20,40782924,96028971.0,123308776.0,26552093.0,67888942.0,1083284.9804786344,6,12,51
Washington,2020-12-20,116309572,40782924.0,122244236.0,94176748.0,67041132.85714286,3631376.151651152,6,12,51
Virginia,2020-12-20,168096273,116309572.0,133118911.0,105601030.0,72037898.85714285,3254217.812240042,6,12,51
Vermont,2020-12-20,10830190,168096273.0,37398970.0,170268476.0,68242358.85714285,116911.04135876136,6,12,51
Utah,2020-12-20,51023830,10830190.0,12978665.0,91835639.0,73677382.42857143,1887187.5890634046,6,12,51
Texas,2020-12-20,524094563,51023830.0,32669917.0,51776970.0,143880903.2857143,17373595.884976637,6,12,51
Tennessee,2020-12-20,151754623,524094563.0,96028971.0,100865902.0,151841710.7142857,3956006.60377622,6,12,51
Nevada,2020-12-20,55959938,151754623.0,40782924.0,103692118.0,154009855.57142857,2582631.9994431315,6,12,51
South Dakota,2020-12-20,17144205,55959938.0,116309572.0,27075289.0,139843374.57142857,628703.1133879143,6,12,51
Rhode Island,2020-12-20,15210314,17144205.0,168096273.0,75204508.0,118002523.28571428,456395.0593833867,6,12,51
Pennsylvania,2020-12-20,216383075,15210314.0,10830190.0,107378984.0,147367221.14285713,6177957.548272615,6,12,51
Oregon,2020-12-20,68988950,216383075.0,51023830.0,179747536.0,149933666.85714287,2019769.6580830426,6,12,51
Oklahoma,2020-12-20,81442287,68988950.0,524094563.0,52936446.0,86697627.42857143,2211368.998511579,6,12,51
Ohio,2020-12-20,221969823,81442287.0,151754623.0,97675929.0,96728370.28571428,7357600.82741032,6,12,51
